,song_uri,name,cluster
287,1WsEgieHsWWndAzLkmV105,hostage,0
288,3WxmlTZ85sCYFnuIXmUAEe,party favor,0
290,1ni8ZTAY1GHXEFOGHl7fdg,bellyache,1
291,7eB1V5LvAdxCc7brfGhRRo,watch,3
292,6KdA9pz4KS4avq0CUqblAV,If I Gotta Go,0
293,0CveX6X9yK6jJKzIsAWroR,Let's Start Over,2
294,2BJpuAoDeQ1QuPvnryfAWK,No Promises,0
295,74d9QhneUCIUvO00ev5kyX,Just a Little Longer,1
296,3J5YrOvX2A0EA0j4BARQ9o,Look Back at It,1
297,7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",0
298,4OsBjrJQbPSMAqdjLBaGOt,Home,0
299,2My7DsxhZodhsguIHCqAGm,Wouldn't Mean A Thing,0
300,1I9GllIh1R3EMvTFT5Tfn7,Fair-Weather Friend,0
301,2k9N4caeCIJLOWwWwssrEM,Easily,0
304,1BGIZCaDu29MK8DsykL7Hb,Not Today,1
305,2DePNQmfS4t6iUETRU72uH,I Don't Want To,2
306,6qVwzCWDC6Kiatl7v2it7D,7 Days,2
307,7eXT7U3FKrOM88xr1DsNwc,Trust My Lonely,0
308,4MT0yNKM7GYPkRsk1Uvo7G,Wherever I Live,1
309,6Dw696uOB5aKDyLzUJREBr,All We Know,0
310,0YBChynpAc8Sji0I067rzT,Comfortable,1
311,4WzhjxvLP95y7AMDy0Atwb,Out Of Love,0
312,0JjJGeUbFqCRe4nKNVCAz9,Girl Next Door,0
313,2extUHGb7pATAetKTWP0yH,My Kind,0
314,1CThXRPjFSZZuKDjFtUusq,Easier Said,1
315,5DSEsH11oe6IyStmZ8o0NT,Growing Pains (Reprise),1
316,3woRy7uxzl1lO2XO99oHsN,The Man Who Has Everything,2
317,3EQ9QP2E7wjYQba8OSPBst,Intro,1
318,45CCe4gu08OYG1I4MH8TU6,Trauma,1
319,6pUBrvKfJL4qmn95mxU7rC,Respect the Game,1
321,3gHLXLJ9JE1oOayo3ar4E5,100 Summers,2
322,3lb5fWSG2p7x8ik8HN9oFR,Dangerous (feat. Jeremih and PnB Rock),2
323,75ld9n7watXCD0nHnE931J,Cold Hearted II,2
324,4yVEpUXxYgBwfSOKGTFxv5,REEL IT IN (feat. Gucci Mane) - Remix,0
326,7wC5eZcFS1Q1BsQ35DU6H4,come out and play,0
329,63J2iqaDDp92P1eZgvuELp,Guiding Light,1
330,7pEUVoZDoQg4NQwmMcyjhQ,Woman,0
332,4W3LpDT8Z1DrlzOrLUkoo4,The Wild,0
333,3JD5xfa8pgJi0AzdRCRETW,October Skies,0
334,0NT1kKtulqe2aA5h9ECmK8,Slip Away,3
335,0SwB9nk7EfDUnIGbz7Go9G,Rose Of Sharon,0
336,2Ol7kKQl9x3yCD1vA3B4xh,Picture You,4
338,0kCXl1osqLn1lPQGSyB9d8,If I Say,1
339,6hPYxl1NM4D1XHjYWnk2Y1,Wild Heart,2
341,39r3UkUOYMh9pPQmKSZnuE,Delta,0
342,5p7ujcrUXASCNwRaWNHR1C,Without Me,0
344,5J783SDlyitqvLFAzTm0jU,Chances,1
347,7HKSWfpxHhllSmoLk9AQz8,Adult Swim (feat. Tuamie),1
348,4FUDWkguOUVpLRAVn5C20z,Blu,0
349,359Q4gGdrQIFhRzs7J8gZu,The Internet,0
350,7cK7hDrE7vAesPf8xd5zmb,Stupid Deep,0
351,1eftOUoeMO1JkSQQmS6jXF,JT,1
352,1EAZ0APxPiVuzDb7R5TfVI,Conversations with my Wife,0
353,6ufGxYHEaHNoF3Wvr3xMuj,White Christmas,1
354,27P4XoNXXEV4lTc3sB61RK,Up To Something (feat. Travis Scott & Young Thug),1
355,0qpG0PjZCCNsbVon8llTGt,The Fear,0
356,5QdeLP1eyBTlOmzGXuzwWq,Pray For The Drip (feat. Offset),0
357,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),4
358,2EhJijFUs0WUmNClDBpYJq,Make It Back,0
359,52Qu0no0NBho3zyRmjlsHn,Another Sad Love Song,1
360,39KG4kom3enSx4GTThuDGt,Coaster,1
361,5bgwqaRSS3M8WHWruHgSL5,8TEEN,1
362,1N0VXvVxSoMp66StV03Opo,Discussion,0
363,4RwVpiy6oEEF8yo8jigRBq,M.A.T.A.,0
365,4cxwiuYJltrPeWr5FDDntO,desire,0
366,6D5zOotZNjLN98bXOfhAYm,selfish,2
367,2hnxrRNzF74mdDzpQZQukQ,There's No Way (feat. Julia Michaels),0
368,0Y7di9ZCmB6Elad5WISaPc,Dedicate,0
369,3wScL5W8H40zzCKN0atfBk,Uproar,1
370,5cGpjfgAvidLy6znwkCxkP,Can't Be Broken,1
372,0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),0
373,3JX0dOCIAiaR8MP3ryXWuM,What About Me (feat. Sosamann),0
374,2DnH4XlEkghUdE8ymdVom5,Open Letter,1
375,05r1GGg1Rhs0RcUg27C82a,Famous (feat. Reginae Carter),0
376,0ubdf6zWT1It2saK41SkO0,Problems,0
377,2AwyHlbA6f641SEkizD5JG,Dope Niggaz (feat. Snoop Dogg),1
378,5s6pKnF3ZPtuqvEx1i1V7U,Hittas,0
379,1Dk3CfJEtqvj7Xg2AWwfEn,Took His Time,0
380,7EgI0dCaQuHFe3OTj5EpWI,Open Safe,1
381,6y4pOReFqH2wzo4CV91cZC,Mess,0
383,3BUWNzPWz2mDbptZmGEXpB,Let It All Work Out,0
384,27eoCHVL1mohdzR7c61KQ1,Raincoat,0
386,4N9QsmvQJcGwJHAmDmBttU,Climax (feat. 6lack),0
387,1Jl21sidRpEdlVBvYbssLx,Sin (feat. Jaden Smith),0
389,7iMDaY1LnASwCk2uUpMtii,High (feat. Elton John),0
390,0CBQ0m3mufWH75LTYB3s6h,Let It Fly (feat. Travis Scott),1
391,23n7KwXOXC9giXTz5Q71NH,Human,1
392,5ZrrXIYTvjXPKVQMjqaumR,Loud Pipes,1
393,4uI6wu9V3heWDqweerxJYF,Beautiful Crazy (feat. Leon Bridges) - Live,0
394,4SRkSRxPeAydDA3HrNTiSs,thinking 2 much,1
395,15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),1
396,6jKVU3e0gnQLj3iifJBvVN,Loyal,0
397,2KBRvBMHFhOnFuv7H3EcGD,Burn for You,0
398,7hugPUOp00XWz961cOIN7f,Dreams,0
399,06Vthiq8nNDuT5nOcch535,Sincerity Is Scary,1
402,4T3fNx3CgwDRRYgmFCbD4J,Better,1
403,41CgzGD7xlgnJe14R4cqkL,Paris in the Rain,2
404,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,1
405,5UzUZULhZL8bW4BqI1ZNOF,Work Hard,0
407,0oXIvlG6j5mCeViCB1E6Lv,Moment (feat. Wiz Khalifa),0
408,1AVu7Kc2MRrLfOG1RCEf07,Aura,1
409,0yjdEwkPYbhCXN6uCedpVu,Flying Kites,0
410,2Bb3mu3lfUrcRoTi3IcvQc,All Night,0
411,5FQL9Ur9NENmezh6zyG7uh,Lotus Eater,0
413,01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,2
414,4mGJcOKQhmISIWgQ3xCiLB,Til I Forget About You,0
415,18vVJsD68uh386vlZWwO3d,Worldwide,4
416,6mWDwN58PgiPiDXkfSfB4J,Somebody,1
417,5WvAo7DNuPRmk4APhdPzi8,No Brainer,0
418,2rUwQj4SWaP2anuGDtNpYR,Self-Made,0
419,5H0NU2sHWUnWCcZyYlX46X,65th & Ingleside,1
420,3EApebexZ7YqDIqw2EMTDh,I Might Need Security,1
421,4F1yvJfQ7gJkrcgFJQDjOr,Playinwitme (feat. Kehlani),0
422,75MKHk9JSlu8MOixmQ982v,A Little More,1
423,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),1
424,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,0
425,6BKeNWeUqxmvQ09Gxd3ZGX,Know No Better,0
426,6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),4
427,4ZE0Sk4z8c80wq8yOD4D0t,Might As Well Dance,2
428,2VWbHHhWnMzKWPUs4IEEW9,God's Plan,2
429,4uloft7ZE54WflsuqFmjC7,Elevate,2
431,2vNyWYQtbrgOKcSG64SZMJ,Space for Two,4
432,0SVsEdvot6vU4byv5yW0oj,That’s How You Feel,1
433,590bUp2TKTfTS9NfiD4Nmn,Finesse,1
434,2QoOyCFpDo4NblMLP7vBRT,Is There More,2
435,1sPLURKAosM3Jampgp9AWq,Sandra’s Rose,0
436,7txPE73wHbuXYkM1h8zNrG,Mob Ties,1
438,71SEHJPt1iDwGkBhUOAXDP,Survival,1
439,7p1bMlkJwkRNtUbIO7GHjt,New Rules - Alison Wonderland Remix,0
440,2RfpigV3sczInxZSUZ1a90,Get Back Right,0
441,3skZx53uk46gN49mhItqN3,Déjà Vu (feat. J Alvarez),0
442,0brzJEyCEVzjAQsCgCqxqb,Pretending (feat. Jessie Reyez),2
443,1rmbyt81JBf4QO9dLzaIUS,MIA (feat. Kap G),2
447,6PFoEnjp0PAe5siGswjH9i,Dancing's Not a Crime,1
448,0wdV94AXGRphrbkDWLNzVC,Roaring 20s,2
449,1rqqCSm0Qe4I9rUvWncaom,High Hopes,2
450,22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",1
452,0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,1
454,0b3qOB5v3kqL1obw0hrfFo,Stone,0
455,2ZyuwVvV6Z3XJaXIFbspeE,Wild Things,1
456,2V3VjHLVEOdW33N4ckwEhq,I'm Yours,1
457,6Vkpe06Bc5pbTrr9IBzOrs,Outlaws,1
458,5leOhwmC0JYwAPxo6zGUHP,Seventeen,1
459,6uBhi9gBXWjanegOb2Phh0,Stay,1
460,437h9GRi70A1BzMzh4cyra,From Finner,1
461,5HF5PRNJ8KGtbzNPPc93tG,King And Lionheart,0
462,3a2tuvXCHbW5nuUckuHkKT,Little Talks,1
463,5NRl32BO29q8xtWFvOlHZE,River Of Tears,1
465,5FYu8uBB6E11mepU601601,Not For Radio,1
466,0gl7X1Bj6HHhnEJoEGEjF2,Simplify,1
467,6tv43DiBgTHgC0dtID2MXW,Superlove (feat. Oh Wonder),1
468,0WVAQaxrT0wsGEG4BCVSn2,Born To Be Yours,1
469,4RVbK6cV0VqWdpCDcx3hiT,Reborn,1
470,0CYLDwvvpJQySLA5CvqvSl,Pa Mi (with Ozuna),0
471,6EuE9M1viu9gkdFSafia9o,I Thought About Killing You,1
472,3dG6tjetoR4GMmUGZUprLt,Wouldn't Leave,3
473,2VYb3Fb5iK5Y8HGZ8oEEkp,Violent Crimes,1
474,1883mCuSqnfnrWoq8i3myH,Programs,0
475,4m6YXw6tSyHVjWsyyYlC8Y,Make The World Go Away,2
476,5OJKxf52Er3Dgzn0pLU7Sb,Finer Things,0
477,5hMxgvMmI99alD8JJpjO0w,Sunrise,2
478,6OEAB5f9M3v8cz4hvWgpqW,Smoke Tree,0
479,1QkIfrvErNrTsZlLlzs6FL,Boot Up,0
